Id,employee_id,employeeNo,name,gender,contactNo,email,empStatus,designation,departments,grade,increment,scale,basic,account_number,e_tin,chargeAllw,telephoneAllwance,AdditionalDesignation,dearnessAllw,houseAllw,medicalAllw,educationAllw,festivalAllw,researchAllw,newBdYrAllw,recreationAllw,otherAllw,gpf,gpfInstallment,houseDed,benevolentFund,insurance,electricity,hrdExtra,clubSubscription,assoSubscription,transportBill,telephoneBill,pensionFund,fishBill,incomeTax,donation,guestHouseRent,houseLoanInstallment_1,houseLoanInstallment_2,houseLoanInstallment_3,salaryAdjustment,revenue,otherDed,month,year
183,37,EMP00037,Employee 37,1,0198189813693,employee37@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,5,70538,39250,2000487994292,543034915,4889,28,,148,1319,10,511,675,112,186,294,231,1250,309,97,54,110,151,149,68,55,288,249,35,19,1762,243,490,1872,957,1530,364,481,200,3,2025
184,37,EMP00037,Employee 37,1,0198189813693,employee37@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,5,70538,39250,2000487994292,543034915,4889,28,,148,1319,10,511,675,112,186,294,231,1250,309,97,54,110,151,149,68,55,288,249,35,19,1762,243,490,1872,957,1530,364,481,200,4,2025
185,37,EMP00037,Employee 37,1,0198189813693,employee37@example.com,2,Assistant Professor,Electrical and Electronic Engineering,2,5,70538,39250,2000487994292,543034915,4889,28,,148,1319,10,511,675,112,186,294,231,1250,309,97,54,110,151,149,68,55,288,249,35,19,1762,243,490,1872,957,1530,364,481,200,5,2025
186,38,EMP00038,Employee 38,0,0198505375048,employee38@example.com,1,Lecturer,Electrical and Electronic Engineering,8,0,74912,54008,2000980148540,909182122,1639,41,,24,1062,802,130,497,228,107,171,434,101,865,11,274,100,43,186,48,188,16,56,11,61,3663,215,338,1799,660,1104,726,484,373,1,2025
187,38,EMP00038,Employee 38,0,0198505375048,employee38@example.com,1,Lecturer,Electrical and Electronic Engineering,8,0,74912,54008,2000980148540,909182122,1639,41,,24,1062,802,130,497,228,107,171,434,101,865,11,274,100,43,186,48,188,16,56,11,61,3663,215,338,1799,660,1104,726,484,373,2,2025
188,38,EMP00038,Employee 38,0,0198505375048,employee38@example.com,1,Lecturer,Electrical and Electronic Engineering,8,0,74912,54008,2000980148540,909182122,1639,41,,24,1062,802,130,497,228,107,171,434,101,865,11,274,100,43,186,48,188,16,56,11,61,3663,215,338,1799,660,1104,726,484,373,3,2025
189,38,EMP00038,Employee 38,0,0198505375048,employee38@example.com,1,Lecturer,Electrical and Electronic Engineering,8,0,74912,54008,2000980148540,909182122,1639,41,,24,1062,802,130,497,228,107,171,434,101,865,11,274,100,43,186,48,188,16,56,11,61,3663,215,338,1799,660,1104,726,484,373,4,2025
190,38,EMP00038,Employee 38,0,0198505375048,employee38@example.com,1,Lecturer,Electrical and Electronic Engineering,8,0,74912,54008,2000980148540,909182122,1639,41,,24,1062,802,130,497,228,107,171,434,101,865,11,274,100,43,186,48,188,16,56,11,61,3663,215,338,1799,660,1104,726,484,373,5,2025
191,39,EMP00039,Employee 39,1,0198758692561,employee39@example.com,1,Lecturer,Civil Engineering,10,8,77196,66617,2000269336878,289689119,4873,15,,710,400,918,793,980,85,249,390,269,334,628,6,136,370,175,71,58,81,222,102,272,13,1182,151,482,619,187,1836,97,130,292,1,2025
192,39,EMP00039,Employee 39,1,0198758692561,employee39@example.com,1,Lecturer,Civil Engineering,10,8,77196,66617,2000269336878,289689119,4873,15,,710,400,918,793,980,85,249,390,269,334,628,6,136,370,175,71,58,81,222,102,272,13,1182,151,482,619,187,1836,97,130,292,2,2025
193,39,EMP00039,Employee 39,1,0198758692561,employee39@example.com,1,Lecturer,Civil Engineering,10,8,77196,66617,2000269336878,289689119,4873,15,,710,400,918,793,980,85,249,390,269,334,628,6,136,370,175,71,58,81,222,102,272,13,1182,151,482,619,187,1836,97,130,292,3,2025
194,39,EMP00039,Employee 39,1,0198758692561,employee39@example.com,1,Lecturer,Civil Engineering,10,8,77196,66617,2000269336878,289689119,4873,15,,710,400,918,793,980,85,249,390,269,334,628,6,136,370,175,71,58,81,222,102,272,13,1182,151,482,619,187,1836,97,130,292,4,2025
195,39,EMP00039,Employee 39,1,0198758692561,employee39@example.com,1,Lecturer,Civil Engineering,10,8,77196,66617,2000269336878,289689119,4873,15,,710,400,918,793,980,85,249,390,269,334,628,6,136,370,175,71,58,81,222,102,272,13,1182,151,482,619,187,1836,97,130,292,5,2025
196,40,EMP00040,Employee 40,0,0198763509974,employee40@example.com,2,Lecturer,Mechanical Engineering,7,7,26640,64547,2000274904668,794303701,920,396,,721,15,492,425,107,893,449,310,226,545,413,250,246,268,140,17,159,95,226,38,28,61,2032,476,317,244,747,696,271,439,235,1,2025
197,40,EMP00040,Employee 40,0,0198763509974,employee40@example.com,2,Lecturer,Mechanical Engineering,7,7,26640,64547,2000274904668,794303701,920,396,,721,15,492,425,107,893,449,310,226,545,413,250,246,268,140,17,159,95,226,38,28,61,2032,476,317,244,747,696,271,439,235,2,2025
198,40,EMP00040,Employee 40,0,0198763509974,employee40@example.com,2,Lecturer,Mechanical Engineering,7,7,26640,64547,2000274904668,794303701,920,396,,721,15,492,425,107,893,449,310,226,545,413,250,246,268,140,17,159,95,226,38,28,61,2032,476,317,244,747,696,271,439,235,3,2025
199,40,EMP00040,Employee 40,0,0198763509974,employee40@example.com,2,Lecturer,Mechanical Engineering,7,7,26640,64547,2000274904668,794303701,920,396,,721,15,492,425,107,893,449,310,226,545,413,250,246,268,140,17,159,95,226,38,28,61,2032,476,317,244,747,696,271,439,235,4,2025
200,40,EMP00040,Employee 40,0,0198763509974,employee40@example.com,2,Lecturer,Mechanical Engineering,7,7,26640,64547,2000274904668,794303701,920,396,,721,15,492,425,107,893,449,310,226,545,413,250,246,268,140,17,159,95,226,38,28,61,2032,476,317,244,747,696,271,439,235,5,2025
201,41,EMP00041,Employee 41,1,0198493845661,employee41@example.com,1,Assistant Professor,Mechanical Engineering,7,3,32676,30816,2000114372528,574482690,3500,141,,375,2033,323,145,957,292,664,431,192,2996,974,72,398,304,120,87,195,139,186,292,60,42,4805,294,439,1342,1325,1367,10,61,332,1,2025
202,41,EMP00041,Employee 41,1,0198493845661,employee41@example.com,1,Assistant Professor,Mechanical Engineering,7,3,32676,30816,2000114372528,574482690,3500,141,,375,2033,323,145,957,292,664,431,192,2996,974,72,398,304,120,87,195,139,186,292,60,42,4805,294,439,1342,1325,1367,10,61,332,2,2025
203,41,EMP00041,Employee 41,1,0198493845661,employee41@example.com,1,Assistant Professor,Mechanical Engineering,7,3,32676,30816,2000114372528,574482690,3500,141,,375,2033,323,145,957,292,664,431,192,2996,974,72,398,304,120,87,195,139,186,292,60,42,4805,294,439,1342,1325,1367,10,61,332,3,2025
204,41,EMP00041,Employee 41,1,0198493845661,employee41@example.com,1,Assistant Professor,Mechanical Engineering,7,3,32676,30816,2000114372528,574482690,3500,141,,375,2033,323,145,957,292,664,431,192,2996,974,72,398,304,120,87,195,139,186,292,60,42,4805,294,439,1342,1325,1367,10,61,332,4,2025
205,41,EMP00041,Employee 41,1,0198493845661,employee41@example.com,1,Assistant Professor,Mechanical Engineering,7,3,32676,30816,2000114372528,574482690,3500,141,,375,2033,323,145,957,292,664,431,192,2996,974,72,398,304,120,87,195,139,186,292,60,42,4805,294,439,1342,1325,1367,10,61,332,5,2025
206,42,EMP00042,Employee 42,0,0198379114499,employee42@example.com,1,Assistant Professor,Electrical and Electronic Engineering,8,3,68988,35934,2000562726004,446356978,3564,365,,1353,225,824,217,936,752,505,258,375,1796,53,46,214,176,8,98,19,121,240,60,177,81,2109,144,215,2,159,1762,997,780,119,1,2025
207,42,EMP00042,Employee 42,0,0198379114499,employee42@example.com,1,Assistant Professor,Electrical and Electronic Engineering,8,3,68988,35934,2000562726004,446356978,3564,365,,1353,225,824,217,936,752,505,258,375,1796,53,46,214,176,8,98,19,121,240,60,177,81,2109,144,215,2,159,1762,997,780,119,2,2025
208,42,EMP00042,Employee 42,0,0198379114499,employee42@example.com,1,Assistant Professor,Electrical and Electronic Engineering,8,3,68988,35934,2000562726004,446356978,3564,365,,1353,225,824,217,936,752,505,258,375,1796,53,46,214,176,8,98,19,121,240,60,177,81,2109,144,215,2,159,1762,997,780,119,3,2025
209,42,EMP00042,Employee 42,0,0198379114499,employee42@example.com,1,Assistant Professor,Electrical and Electronic Engineering,8,3,68988,35934,2000562726004,446356978,3564,365,,1353,225,824,217,936,752,505,258,375,1796,53,46,214,176,8,98,19,121,240,60,177,81,2109,144,215,2,159,1762,997,780,119,4,2025
210,42,EMP00042,Employee 42,0,0198379114499,employee42@example.com,1,Assistant Professor,Electrical and Electronic Engineering,8,3,68988,35934,2000562726004,446356978,3564,365,,1353,225,824,217,936,752,505,258,375,1796,53,46,214,176,8,98,19,121,240,60,177,81,2109,144,215,2,159,1762,997,780,119,5,2025
211,43,EMP00043,Employee 43,0,0198499173960,employee43@example.com,2,Professor,Computer Science and Engineering,5,1,37674,38024,2000706319543,167001666,2682,475,,1564,1218,920,737,331,169,520,462,39,1560,260,394,442,225,123,37,71,132,175,89,36,59,1711,460,283,1988,972,592,113,39,300,1,2025
212,43,EMP00043,Employee 43,0,0198499173960,employee43@example.com,2,Professor,Computer Science and Engineering,5,1,37674,38024,2000706319543,167001666,2682,475,,1564,1218,920,737,331,169,520,462,39,1560,260,394,442,225,123,37,71,132,175,89,36,59,1711,460,283,1988,972,592,113,39,300,2,2025
213,43,EMP00043,Employee 43,0,0198499173960,employee43@example.com,2,Professor,Computer Science and Engineering,5,1,37674,38024,2000706319543,167001666,2682,475,,1564,1218,920,737,331,169,520,462,39,1560,260,394,442,225,123,37,71,132,175,89,36,59,1711,460,283,1988,972,592,113,39,300,3,2025
214,43,EMP00043,Employee 43,0,0198499173960,employee43@example.com,2,Professor,Computer Science and Engineering,5,1,37674,38024,2000706319543,167001666,2682,475,,1564,1218,920,737,331,169,520,462,39,1560,260,394,442,225,123,37,71,132,175,89,36,59,1711,460,283,1988,972,592,113,39,300,4,2025
215,43,EMP00043,Employee 43,0,0198499173960,employee43@example.com,2,Professor,Computer Science and Engineering,5,1,37674,38024,2000706319543,167001666,2682,475,,1564,1218,920,737,331,169,520,462,39,1560,260,394,442,225,123,37,71,132,175,89,36,59,1711,460,283,1988,972,592,113,39,300,5,2025
216,44,EMP00044,Employee 44,0,0198772221298,employee44@example.com,2,Lecturer,Civil Engineering,3,7,31303,50561,2000288028967,382316634,1996,236,,1312,1285,215,146,335,167,91,352,58,2863,680,268,362,44,88,180,169,99,190,154,187,6,556,313,248,1054,534,425,393,671,362,1,2025
217,44,EMP00044,Employee 44,0,0198772221298,employee44@example.com,2,Lecturer,Civil Engineering,3,7,31303,50561,2000288028967,382316634,1996,236,,1312,1285,215,146,335,167,91,352,58,2863,680,268,362,44,88,180,169,99,190,154,187,6,556,313,248,1054,534,425,393,671,362,2,2025
218,44,EMP00044,Employee 44,0,0198772221298,employee44@example.com,2,Lecturer,Civil Engineering,3,7,31303,50561,2000288028967,382316634,1996,236,,1312,1285,215,146,335,167,91,352,58,2863,680,268,362,44,88,180,169,99,190,154,187,6,556,313,248,1054,534,425,393,671,362,3,2025
219,44,EMP00044,Employee 44,0,0198772221298,employee44@example.com,2,Lecturer,Civil Engineering,3,7,31303,50561,2000288028967,382316634,1996,236,,1312,1285,215,146,335,167,91,352,58,2863,680,268,362,44,88,180,169,99,190,154,187,6,556,313,248,1054,534,425,393,671,362,4,2025
220,44,EMP00044,Employee 44,0,0198772221298,employee44@example.com,2,Lecturer,Civil Engineering,3,7,31303,50561,2000288028967,382316634,1996,236,,1312,1285,215,146,335,167,91,352,58,2863,680,268,362,44,88,180,169,99,190,154,187,6,556,313,248,1054,534,425,393,671,362,5,2025
221,45,EMP00045,Employee 45,0,0198790458526,employee45@example.com,2,Lecturer,Computer Science and Engineering,4,1,68845,77932,2000132073692,137316107,294,449,,1247,1548,45,666,112,232,16,359,222,2913,699,447,343,364,162,69,157,198,73,232,223,97,3902,411,59,334,1245,36,988,277,195,1,2025
222,45,EMP00045,Employee 45,0,0198790458526,employee45@example.com,2,Lecturer,Computer Science and Engineering,4,1,68845,77932,2000132073692,137316107,294,449,,1247,1548,45,666,112,232,16,359,222,2913,699,447,343,364,162,69,157,198,73,232,223,97,3902,411,59,334,1245,36,988,277,195,2,2025
223,45,EMP00045,Employee 45,0,0198790458526,employee45@example.com,2,Lecturer,Computer Science and Engineering,4,1,68845,77932,2000132073692,137316107,294,449,,1247,1548,45,666,112,232,16,359,222,2913,699,447,343,364,162,69,157,198,73,232,223,97,3902,411,59,334,1245,36,988,277,195,3,2025
224,45,EMP00045,Employee 45,0,0198790458526,employee45@example.com,2,Lecturer,Computer Science and Engineering,4,1,68845,77932,2000132073692,137316107,294,449,,1247,1548,45,666,112,232,16,359,222,2913,699,447,343,364,162,69,157,198,73,232,223,97,3902,411,59,334,1245,36,988,277,195,4,2025
225,45,EMP00045,Employee 45,0,0198790458526,employee45@example.com,2,Lecturer,Computer Science and Engineering,4,1,68845,77932,2000132073692,137316107,294,449,,1247,1548,45,666,112,232,16,359,222,2913,699,447,343,364,162,69,157,198,73,232,223,97,3902,411,59,334,1245,36,988,277,195,5,2025
226,46,EMP00046,Employee 46,1,0198318886874,employee46@example.com,2,Lecturer,Civil Engineering,1,5,28073,29077,2000511814592,348766485,4569,119,,209,2353,269,703,686,284,715,163,250,1250,947,380,459,6,28,138,32,133,78,57,25,97,1453,225,284,515,1122,396,488,38,270,1,2025
227,46,EMP00046,Employee 46,1,0198318886874,employee46@example.com,2,Lecturer,Civil Engineering,1,5,28073,29077,2000511814592,348766485,4569,119,,209,2353,269,703,686,284,715,163,250,1250,947,380,459,6,28,138,32,133,78,57,25,97,1453,225,284,515,1122,396,488,38,270,2,2025
228,46,EMP00046,Employee 46,1,0198318886874,employee46@example.com,2,Lecturer,Civil Engineering,1,5,28073,29077,2000511814592,348766485,4569,119,,209,2353,269,703,686,284,715,163,250,1250,947,380,459,6,28,138,32,133,78,57,25,97,1453,225,284,515,1122,396,488,38,270,3,2025
229,46,EMP00046,Employee 46,1,0198318886874,employee46@example.com,2,Lecturer,Civil Engineering,1,5,28073,29077,2000511814592,348766485,4569,119,,209,2353,269,703,686,284,715,163,250,1250,947,380,459,6,28,138,32,133,78,57,25,97,1453,225,284,515,1122,396,488,38,270,4,2025
230,46,EMP00046,Employee 46,1,0198318886874,employee46@example.com,2,Lecturer,Civil Engineering,1,5,28073,29077,2000511814592,348766485,4569,119,,209,2353,269,703,686,284,715,163,250,1250,947,380,459,6,28,138,32,133,78,57,25,97,1453,225,284,515,1122,396,488,38,270,5,2025
231,47,EMP00047,Employee 47,0,0198307766602,employee47@example.com,2,Assistant Professor,Mechanical Engineering,2,3,23093,31722,2000199898906,607039426,2896,381,,747,988,20,302,975,868,954,83,261,1682,952,452,386,256,57,123,165,14,161,162,280,23,1809,270,491,207,1562,1607,59,429,472,1,2025
232,47,EMP00047,Employee 47,0,0198307766602,employee47@example.com,2,Assistant Professor,Mechanical Engineering,2,3,23093,31722,2000199898906,607039426,2896,381,,747,988,20,302,975,868,954,83,261,1682,952,452,386,256,57,123,165,14,161,162,280,23,1809,270,491,207,1562,1607,59,429,472,2,2025
233,47,EMP00047,Employee 47,0,0198307766602,employee47@example.com,2,Assistant Professor,Mechanical Engineering,2,3,23093,31722,2000199898906,607039426,2896,381,,747,988,20,302,975,868,954,83,261,1682,952,452,386,256,57,123,165,14,161,162,280,23,1809,270,491,207,1562,1607,59,429,472,3,2025
234,47,EMP00047,Employee 47,0,0198307766602,employee47@example.com,2,Assistant Professor,Mechanical Engineering,2,3,23093,31722,2000199898906,607039426,2896,381,,747,988,20,302,975,868,954,83,261,1682,952,452,386,256,57,123,165,14,161,162,280,23,1809,270,491,207,1562,1607,59,429,472,4,2025
235,47,EMP00047,Employee 47,0,0198307766602,employee47@example.com,2,Assistant Professor,Mechanical Engineering,2,3,23093,31722,2000199898906,607039426,2896,381,,747,988,20,302,975,868,954,83,261,1682,952,452,386,256,57,123,165,14,161,162,280,23,1809,270,491,207,1562,1607,59,429,472,5,2025
236,48,EMP00048,Employee 48,0,0198759956231,employee48@example.com,1,Assistant Professor,Computer Science and Engineering,2,3,59110,37343,2000289700011,239698868,3899,377,,898,2963,557,526,152,733,205,454,272,1259,851,227,8,165,175,187,62,116,71,63,204,80,4167,276,273,1343,337,1389,494,606,165,1,2025
237,48,EMP00048,Employee 48,0,0198759956231,employee48@example.com,1,Assistant Professor,Computer Science and Engineering,2,3,59110,37343,2000289700011,239698868,3899,377,,898,2963,557,526,152,733,205,454,272,1259,851,227,8,165,175,187,62,116,71,63,204,80,4167,276,273,1343,337,1389,494,606,165,2,2025
238,48,EMP00048,Employee 48,0,0198759956231,employee48@example.com,1,Assistant Professor,Computer Science and Engineering,2,3,59110,37343,2000289700011,239698868,3899,377,,898,2963,557,526,152,733,205,454,272,1259,851,227,8,165,175,187,62,116,71,63,204,80,4167,276,273,1343,337,1389,494,606,165,3,2025
239,48,EMP00048,Employee 48,0,0198759956231,employee48@example.com,1,Assistant Professor,Computer Science and Engineering,2,3,59110,37343,2000289700011,239698868,3899,377,,898,2963,557,526,152,733,205,454,272,1259,851,227,8,165,175,187,62,116,71,63,204,80,4167,276,273,1343,337,1389,494,606,165,4,2025
240,48,EMP00048,Employee 48,0,0198759956231,employee48@example.com,1,Assistant Professor,Computer Science and Engineering,2,3,59110,37343,2000289700011,239698868,3899,377,,898,2963,557,526,152,733,205,454,272,1259,851,227,8,165,175,187,62,116,71,63,204,80,4167,276,273,1343,337,1389,494,606,165,5,2025
241,49,EMP00049,Employee 49,0,0198130319320,employee49@example.com,1,Professor,Civil Engineering,6,8,50087,69930,2000550671703,726730536,2448,75,,888,1695,462,591,309,85,91,147,160,713,935,415,241,352,1,32,157,160,76,115,153,21,3174,193,165,870,89,1709,121,142,481,1,2025
242,49,EMP00049,Employee 49,0,0198130319320,employee49@example.com,1,Professor,Civil Engineering,6,8,50087,69930,2000550671703,726730536,2448,75,,888,1695,462,591,309,85,91,147,160,713,935,415,241,352,1,32,157,160,76,115,153,21,3174,193,165,870,89,1709,121,142,481,2,2025
243,49,EMP00049,Employee 49,0,0198130319320,employee49@example.com,1,Professor,Civil Engineering,6,8,50087,69930,2000550671703,726730536,2448,75,,888,1695,462,591,309,85,91,147,160,713,935,415,241,352,1,32,157,160,76,115,153,21,3174,193,165,870,89,1709,121,142,481,3,2025
244,49,EMP00049,Employee 49,0,0198130319320,employee49@example.com,1,Professor,Civil Engineering,6,8,50087,69930,2000550671703,726730536,2448,75,,888,1695,462,591,309,85,91,147,160,713,935,415,241,352,1,32,157,160,76,115,153,21,3174,193,165,870,89,1709,121,142,481,4,2025
245,49,EMP00049,Employee 49,0,0198130319320,employee49@example.com,1,Professor,Civil Engineering,6,8,50087,69930,2000550671703,726730536,2448,75,,888,1695,462,591,309,85,91,147,160,713,935,415,241,352,1,32,157,160,76,115,153,21,3174,193,165,870,89,1709,121,142,481,5,2025
246,50,EMP00050,Employee 50,1,0198549115440,employee50@example.com,2,Professor,Electrical and Electronic Engineering,3,5,38440,59685,2000600812872,323214950,2270,415,,552,715,263,839,689,859,317,83,317,110,250,382,6,458,83,131,133,57,21,2,126,40,4969,13,458,977,1013,1035,86,523,396,1,2025
247,50,EMP00050,Employee 50,1,0198549115440,employee50@example.com,2,Professor,Electrical and Electronic Engineering,3,5,38440,59685,2000600812872,323214950,2270,415,,552,715,263,839,689,859,317,83,317,110,250,382,6,458,83,131,133,57,21,2,126,40,4969,13,458,977,1013,1035,86,523,396,2,2025
248,50,EMP00050,Employee 50,1,0198549115440,employee50@example.com,2,Professor,Electrical and Electronic Engineering,3,5,38440,59685,2000600812872,323214950,2270,415,,552,715,263,839,689,859,317,83,317,110,250,382,6,458,83,131,133,57,21,2,126,40,4969,13,458,977,1013,1035,86,523,396,3,2025
249,50,EMP00050,Employee 50,1,0198549115440,employee50@example.com,2,Professor,Electrical and Electronic Engineering,3,5,38440,59685,2000600812872,323214950,2270,415,,552,715,263,839,689,859,317,83,317,110,250,382,6,458,83,131,133,57,21,2,126,40,4969,13,458,977,1013,1035,86,523,396,4,2025
250,50,EMP00050,Employee 50,1,0198549115440,employee50@example.com,2,Professor,Electrical and Electronic Engineering,3,5,38440,59685,2000600812872,323214950,2270,415,,552,715,263,839,689,859,317,83,317,110,250,382,6,458,83,131,133,57,21,2,126,40,4969,13,458,977,1013,1035,86,523,396,5,2025
251,51,EMP00051,Employee 51,0,0198439377298,employee51@example.com,1,Assistant Professor,Computer Science and Engineering,4,7,48380,64662,2000888793652,781644726,2335,306,,1835,1989,913,722,661,548,351,311,360,1082,642,411,201,242,34,188,92,181,206,212,158,57,956,23,403,804,515,731,363,381,19,1,2025
252,51,EMP00051,Employee 51,0,0198439377298,employee51@example.com,1,Assistant Professor,Computer Science and Engineering,4,7,48380,64662,2000888793652,781644726,2335,306,,1835,1989,913,722,661,548,351,311,360,1082,642,411,201,242,34,188,92,181,206,212,158,57,956,23,403,804,515,731,363,381,19,2,2025
253,51,EMP00051,Employee 51,0,0198439377298,employee51@example.com,1,Assistant Professor,Computer Science and Engineering,4,7,48380,64662,2000888793652,781644726,2335,306,,1835,1989,913,722,661,548,351,311,360,1082,642,411,201,242,34,188,92,181,206,212,158,57,956,23,403,804,515,731,363,381,19,3,2025
254,51,EMP00051,Employee 51,0,0198439377298,employee51@example.com,1,Assistant Professor,Computer Science and Engineering,4,7,48380,64662,2000888793652,781644726,2335,306,,1835,1989,913,722,661,548,351,311,360,1082,642,411,201,242,34,188,92,181,206,212,158,57,956,23,403,804,515,731,363,381,19,4,2025
255,51,EMP00051,Employee 51,0,0198439377298,employee51@example.com,1,Assistant Professor,Computer Science and Engineering,4,7,48380,64662,2000888793652,781644726,2335,306,,1835,1989,913,722,661,548,351,311,360,1082,642,411,201,242,34,188,92,181,206,212,158,57,956,23,403,804,515,731,363,381,19,5,2025
256,52,EMP00052,Employee 52,0,0198160111794,employee52@example.com,2,Lecturer,Civil Engineering,9,3,45849,51860,2000724982881,556077027,2625,334,,1441,2979,773,294,937,754,370,185,245,636,267,130,236,17,39,20,142,98,281,7,99,93,3369,427,13,333,1,374,292,836,421,1,2025
257,52,EMP00052,Employee 52,0,0198160111794,employee52@example.com,2,Lecturer,Civil Engineering,9,3,45849,51860,2000724982881,556077027,2625,334,,1441,2979,773,294,937,754,370,185,245,636,267,130,236,17,39,20,142,98,281,7,99,93,3369,427,13,333,1,374,292,836,421,2,2025
258,52,EMP00052,Employee 52,0,0198160111794,employee52@example.com,2,Lecturer,Civil Engineering,9,3,45849,51860,2000724982881,556077027,2625,334,,1441,2979,773,294,937,754,370,185,245,636,267,130,236,17,39,20,142,98,281,7,99,93,3369,427,13,333,1,374,292,836,421,3,2025
259,52,EMP00052,Employee 52,0,0198160111794,employee52@example.com,2,Lecturer,Civil Engineering,9,3,45849,51860,2000724982881,556077027,2625,334,,1441,2979,773,294,937,754,370,185,245,636,267,130,236,17,39,20,142,98,281,7,99,93,3369,427,13,333,1,374,292,836,421,4,2025
260,52,EMP00052,Employee 52,0,0198160111794,employee52@example.com,2,Lecturer,Civil Engineering,9,3,45849,51860,2000724982881,556077027,2625,334,,1441,2979,773,294,937,754,370,185,245,636,267,130,236,17,39,20,142,98,281,7,99,93,3369,427,13,333,1,374,292,836,421,5,2025
261,53,EMP00053,Employee 53,1,0198518301429,employee53@example.com,2,Assistant Professor,Computer Science and Engineering,8,6,67064,55923,2000499220865,509145062,4933,144,,890,2040,27,65,162,228,260,448,423,459,951,163,300,406,46,30,138,9,194,117,269,79,1993,92,265,843,861,1384,256,132,275,1,2025
262,53,EMP00053,Employee 53,1,0198518301429,employee53@example.com,2,Assistant Professor,Computer Science and Engineering,8,6,67064,55923,2000499220865,509145062,4933,144,,890,2040,27,65,162,228,260,448,423,459,951,163,300,406,46,30,138,9,194,117,269,79,1993,92,265,843,861,1384,256,132,275,2,2025
263,53,EMP00053,Employee 53,1,0198518301429,employee53@example.com,2,Assistant Professor,Computer Science and Engineering,8,6,67064,55923,2000499220865,509145062,4933,144,,890,2040,27,65,162,228,260,448,423,459,951,163,300,406,46,30,138,9,194,117,269,79,1993,92,265,843,861,1384,256,132,275,3,2025
264,53,EMP00053,Employee 53,1,0198518301429,employee53@example.com,2,Assistant Professor,Computer Science and Engineering,8,6,67064,55923,2000499220865,509145062,4933,144,,890,2040,27,65,162,228,260,448,423,459,951,163,300,406,46,30,138,9,194,117,269,79,1993,92,265,843,861,1384,256,132,275,4,2025
265,53,EMP00053,Employee 53,1,0198518301429,employee53@example.com,2,Assistant Professor,Computer Science and Engineering,8,6,67064,55923,2000499220865,509145062,4933,144,,890,2040,27,65,162,228,260,448,423,459,951,163,300,406,46,30,138,9,194,117,269,79,1993,92,265,843,861,1384,256,132,275,5,2025
266,54,EMP00054,Employee 54,1,0198988101376,employee54@example.com,1,Professor,Civil Engineering,6,3,62267,39576,2000553282922,558410670,2212,304,,1520,1655,555,823,155,366,718,389,107,1274,956,403,369,333,129,36,19,25,284,0,118,34,4293,484,244,1082,836,1184,690,205,11,1,2025
267,54,EMP00054,Employee 54,1,0198988101376,employee54@example.com,1,Professor,Civil Engineering,6,3,62267,39576,2000553282922,558410670,2212,304,,1520,1655,555,823,155,366,718,389,107,1274,956,403,369,333,129,36,19,25,284,0,118,34,4293,484,244,1082,836,1184,690,205,11,2,2025
268,54,EMP00054,Employee 54,1,0198988101376,employee54@example.com,1,Professor,Civil Engineering,6,3,62267,39576,2000553282922,558410670,2212,304,,1520,1655,555,823,155,366,718,389,107,1274,956,403,369,333,129,36,19,25,284,0,118,34,4293,484,244,1082,836,1184,690,205,11,3,2025
269,54,EMP00054,Employee 54,1,0198988101376,employee54@example.com,1,Professor,Civil Engineering,6,3,62267,39576,2000553282922,558410670,2212,304,,1520,1655,555,823,155,366,718,389,107,1274,956,403,369,333,129,36,19,25,284,0,118,34,4293,484,244,1082,836,1184,690,205,11,4,2025
270,54,EMP00054,Employee 54,1,0198988101376,employee54@example.com,1,Professor,Civil Engineering,6,3,62267,39576,2000553282922,558410670,2212,304,,1520,1655,555,823,155,366,718,389,107,1274,956,403,369,333,129,36,19,25,284,0,118,34,4293,484,244,1082,836,1184,690,205,11,5,2025
271,55,EMP00055,Employee 55,1,0198898725370,employee55@example.com,1,Assistant Professor,Electrical and Electronic Engineering,2,8,43857,78552,2000444079398,979351006,3249,406,,1451,1317,851,150,383,637,812,307,335,1969,745,379,374,7,84,128,7,156,4,85,174,33,2474,457,413,113,1168,1561,647,302,231,1,2025
272,55,EMP00055,Employee 55,1,0198898725370,employee55@example.com,1,Assistant Professor,Electrical and Electronic Engineering,2,8,43857,78552,2000444079398,979351006,3249,406,,1451,1317,851,150,383,637,812,307,335,1969,745,379,374,7,84,128,7,156,4,85,174,33,2474,457,413,113,1168,1561,647,302,231,2,2025
273,55,EMP00055,Employee 55,1,0198898725370,employee55@example.com,1,Assistant Professor,Electrical and Electronic Engineering,2,8,43857,78552,2000444079398,979351006,3249,406,,1451,1317,851,150,383,637,812,307,335,1969,745,379,374,7,84,128,7,156,4,85,174,33,2474,457,413,113,1168,1561,647,302,231,3,2025
274,55,EMP00055,Employee 55,1,0198898725370,employee55@example.com,1,Assistant Professor,Electrical and Electronic Engineering,2,8,43857,78552,2000444079398,979351006,3249,406,,1451,1317,851,150,383,637,812,307,335,1969,745,379,374,7,84,128,7,156,4,85,174,33,2474,457,413,113,1168,1561,647,302,231,4,2025
